Player,Player_ID,Pos,Age,Exp,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,AST% 3-4-5,OBPM 3-4-5,Yr
Luke Babbitt,202337,SF,26,V,NOP,47,845,11.6,0.526,0.377,0.173,3.2,16.7,9.7,9.6,0.6,0.7,6.9,17.5,0.8,0.3,1.1,0.064,-0.9,-2,-2.9,-0.2,N/A,N/A,2016
Luke Babbitt,202337,SF,25,V,NOP,63,830,11.1,0.639,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1,11.5,12.4,1.1,0.5,1.6,0.092,0,-1.4,-1.4,0.1,N/A,N/A,2015
Luke Babbitt,202337,PF,23,V,POR,62,730,9.4,0.509,0.761,0.056,2.4,19.7,10.9,6.2,1,0.5,8.4,16.4,0.3,0.4,0.7,0.047,-1.2,-2.3,-3.6,-0.3,N/A,N/A,2013
Luke Babbitt,202337,3,22,R,POR,40,537,11.3,0.556,0.578,0.116,3.4,17.5,10.3,4.8,1,0.6,12.9,17.8,0.4,0.3,0.7,0.064,-0.9,-2.5,-3.4,-0.2,7.5,-0.2,2012
Luke Harangody,202376,4,23,R,TOT,49,640,10.1,0.444,0.32,0.126,7.5,18.9,13.2,7.6,1.2,2,6.9,16.8,-0.1,0.7,0.6,0.048,-2.8,0,-2.8,-0.1,-1,-10,2011
Luke Kennard,1628379,SG,22,V,DET,63,1437,11.9,0.56,0.517,0.117,0.9,13.5,7,12.3,0.9,0.6,9.4,18.1,1.3,1.3,2.5,0.085,-0.5,-1,-1.5,0.2,N/A,N/A,2019
Luke Kennard,1628379,2,21,R,DET,73,1463,12.1,0.56,0.419,0.163,1.6,11.9,6.6,12.7,1.5,0.8,12.2,17.2,1.1,1.4,2.6,0.085,-1.1,-0.4,-1.5,0.2,N/A,N/A,2018
Luke Kornet,1628436,4,23,R,NYK,46,784,14.8,0.531,0.682,0.163,3.6,14.6,9,10.5,1.7,4.5,7.6,17.9,0.6,0.7,1.4,0.083,0.1,0.6,0.7,0.5,N/A,N/A,2019
Luke Ridnour,2557,PG,33,V,ORL,47,683,10,0.507,0.358,0.119,1.3,10.1,5.6,21,1.5,0.5,17,14.8,0.3,0.3,0.6,0.042,-2.3,-1.7,-4,-0.3,N/A,N/A,2015
Luke Ridnour,2557,PG,32,V,TOT,61,1141,9,0.452,0.33,0.08,2.2,7.6,4.8,24.3,1.5,0.6,16.3,16.1,-0.3,0.4,0.1,0.005,-2.7,-2.4,-5.1,-0.9,N/A,N/A,2014
Luke Ridnour,2557,SG,31,V,MIN,82,2474,13,0.532,0.261,0.202,1.8,7.9,4.8,21,1.7,0.5,12.8,18.3,2.6,1.8,4.3,0.084,0.3,-0.7,-0.4,1,N/A,N/A,2013
Luke Ridnour,2557,SG,30,V,MIN,53,1750,13.6,0.53,0.276,0.216,1.2,7.8,4.5,24,1.6,0.7,13.7,17.8,2.4,0.9,3.3,0.09,0.9,-0.6,0.3,1,N/A,N/A,2012
Luke Ridnour,2557,PG,29,V,MIN,71,2159,15,0.567,0.27,0.201,1.9,8.6,5.1,28.1,2.1,0.4,17.6,17.8,3.2,0.8,4,0.089,1.2,-1.5,-0.3,0.9,N/A,N/A,2011
Luke Ridnour,2557,PG,28,V,MIL,82,1759,17.7,0.57,0.264,0.204,1.5,8.1,4.6,31.9,1.6,0.3,12.4,22,4,2.2,6.2,0.168,2.4,-1.5,0.9,1.3,N/A,N/A,2010
Luke Ridnour,2557,PG,27,V,MIL,72,2033,12.9,0.5,0.253,0.246,1.8,11.3,6.3,28.2,2.3,0.7,15.7,18,1.2,2.2,3.4,0.081,-0.5,0.2,-0.3,0.9,N/A,N/A,2009
Luke Ridnour,2557,PG,26,V,SEA,61,1223,11.3,0.482,0.193,0.247,1.2,7.2,4.2,29.5,1.5,0.8,16.4,17.3,0.3,0.6,0.9,0.035,-2,-2,-4,-0.6,N/A,N/A,2008
Luke Ridnour,2557,PG,25,V,SEA,71,2091,13.7,0.509,0.2,0.229,1.6,7.9,4.7,28.2,2.1,0.7,16.9,20,1.4,0.8,2.3,0.052,-0.2,-1.6,-1.8,0.1,N/A,N/A,2007
Luke Ridnour,2557,PG,24,V,SEA,79,2625,16,0.506,0.186,0.284,2.1,8.8,5.4,32.3,2.5,0.6,15.3,18.1,4.4,0,4.4,0.081,1.4,-1.9,-0.5,1,N/A,N/A,2006
Luke Ridnour,2557,PG,23,V,SEA,82,2571,14.6,0.504,0.241,0.244,2.6,7.1,4.9,30.6,2,0.7,15.4,17.4,4.3,1,5.4,0.1,1.4,-1,0.4,1.5,N/A,N/A,2005
Luke Ridnour,2557,1,22,R,SEA,69,1114,13.1,0.496,0.229,0.226,3.7,7.7,5.7,23.9,2.5,0.5,17.2,19.3,0.9,0.2,1.2,0.051,-0.5,-1.8,-2.3,-0.1,30.3,0.1,2004
Luke Walton,2575,PF,32,V,CLE,50,857,11.3,0.453,0.37,0.11,4.9,15.2,9.8,28.7,2.5,1.2,24,13,0.1,0.7,0.8,0.045,-1.8,0.5,-1.3,0.2,N/A,N/A,2013
Luke Walton,2575,SF,28,V,LAL,65,1166,11.3,0.491,0.186,0.186,5.4,12,8.7,21.1,1.4,0.7,17.2,15.1,0.7,1.3,2,0.083,-1.6,0.1,-1.5,0.2,N/A,N/A,2009
Luke Walton,2575,SF,27,V,LAL,74,1729,12.3,0.509,0.176,0.228,5.7,12.7,9.3,18.1,1.7,0.8,16,16,1.2,2,3.2,0.088,-0.9,0.7,-0.2,0.8,N/A,N/A,2008
Luke Walton,2575,SF,26,V,LAL,60,1982,14.7,0.551,0.223,0.26,5.2,12.6,8.9,20.2,1.6,0.8,16,16.8,2.6,1.2,3.8,0.092,0.7,-0.1,0.6,1.3,N/A,N/A,2007
Luke Walton,2575,SF,25,V,LAL,69,1333,11.6,0.477,0.168,0.232,7.8,14,10.9,17.9,1.6,0.9,17.7,15,0.6,1.3,2,0.071,-1.8,0.4,-1.3,0.2,N/A,N/A,2006
Luke Walton,2575,SF,24,V,LAL,61,768,11.4,0.492,0.339,0.267,8.1,12.7,10.4,19.1,1.8,1,22.4,15.3,0.2,0.3,0.5,0.031,-1.5,-0.4,-1.9,0,N/A,N/A,2005
Luke Walton,2575,4,23,R,LAL,72,730,12.7,0.505,0.255,0.288,6,13.8,9.8,23,2,0.8,20.3,13.3,0.7,0.9,1.6,0.103,-1,0.5,-0.5,0.3,18.9,-0.5,2004
Luol Deng,2736,SF,31,V,LAL,56,1486,10.1,0.47,0.389,0.149,4.5,17.7,10.8,7,1.6,1.1,8.7,14.2,0.1,0.8,0.9,0.029,-2.3,-0.2,-2.5,-0.2,N/A,N/A,2017
Luol Deng,2736,PF,30,V,MIA,74,2394,15,0.549,0.344,0.258,5.3,15.4,10.5,9,1.6,0.9,8.9,17.4,3.5,2.8,6.4,0.128,1.3,0.6,1.9,2.3,N/A,N/A,2016
Luol Deng,2736,SF,29,V,MIA,72,2421,15.5,0.561,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,3.7,1.6,5.4,0.106,1.1,-0.6,0.5,1.5,N/A,N/A,2015
Luol Deng,2736,SF,28,V,TOT,63,2213,15.2,0.517,0.22,0.312,5,13.4,9.2,14.6,1.5,0.3,10.4,22.3,2.2,2.3,4.5,0.098,0.4,-0.2,0.2,1.2,N/A,N/A,2014
Luol Deng,2736,SF,27,V,CHI,75,2903,15.1,0.508,0.213,0.258,6.3,12.6,9.4,13.2,1.5,0.8,10.6,21.5,3,3.3,6.3,0.105,0.6,0.4,1.1,2.2,N/A,N/A,2013
Luol Deng,2736,SF,26,V,CHI,54,2129,14.1,0.5,0.285,0.219,4.1,14,9.2,11.7,1.4,1.2,10.4,19.8,2.3,3.6,5.8,0.132,0.5,1.6,2.1,2.2,N/A,N/A,2012
Luol Deng,2736,SF,25,V,CHI,82,3208,15.5,0.549,0.288,0.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,0.149,1.2,1,2.2,3.4,N/A,N/A,2011
Luol Deng,2736,SF,24,V,CHI,70,2651,16.1,0.531,0.082,0.325,5.6,15.8,10.7,9.1,1.3,1.8,10.4,21.9,2.5,3.4,5.9,0.106,-0.6,0.7,0.2,1.4,N/A,N/A,2010
Luol Deng,2736,SF,23,V,CHI,49,1665,14.7,0.511,0.034,0.323,5.5,14.7,10.1,9,1.9,1.1,9.6,20,1.3,1.6,3,0.085,-1.1,0.3,-0.8,0.5,N/A,N/A,2009
Luol Deng,2736,SF,22,V,CHI,63,2128,17,0.528,0.025,0.296,7,14.2,10.4,13.2,1.4,1.1,10.6,23.6,2.4,1.9,4.4,0.098,0.2,-0.1,0.1,1.1,N/A,N/A,2008
Luol Deng,2736,SF,21,V,CHI,82,3071,18.7,0.56,0.006,0.295,5.5,15.9,10.8,11.8,1.6,1.2,10,22.2,5.7,5.6,11.3,0.176,0.8,1.9,2.7,3.6,N/A,N/A,2007
Luol Deng,2736,SF,20,V,CHI,78,2604,15.8,0.517,0.082,0.289,5.6,17.1,11.4,9.7,1.4,1.5,8.9,20.4,2.7,3.8,6.5,0.12,-0.8,1.7,0.9,1.9,N/A,N/A,2006
Luol Deng,2736,3,19,R,CHI,61,1663,14.2,0.496,0.181,0.251,6.2,15.4,10.8,14.8,1.5,1.2,14.1,22.4,0.1,2.9,3,0.086,-1.2,1.8,0.6,1.1,11.5,0.1,2005
Luther Head,101129,PG,28,V,SAC,36,586,11.7,0.538,0.39,0.305,3,8.8,5.8,17.7,0.9,1.1,14.7,16.1,0.6,0.2,0.9,0.073,-0.7,-1.7,-2.5,-0.1,N/A,N/A,2011
Luther Head,101129,SG,27,V,IND,47,813,11.5,0.53,0.338,0.186,0.8,10,5.4,14.8,1.1,0.8,13.8,21.2,-0.1,0.6,0.6,0.034,-2.2,-1.9,-4.1,-0.4,N/A,N/A,2010
Luther Head,101129,SG,25,V,HOU,73,1379,13.6,0.543,0.472,0.17,1.5,9.4,5.5,16.4,1.7,0.5,12,19.3,1.5,2,3.5,0.121,0.1,-0.3,-0.2,0.6,N/A,N/A,2008
Luther Head,101129,SG,24,V,HOU,80,2211,13.7,0.584,0.573,0.15,1.6,11.4,6.6,14.8,1.8,0.2,15.5,18.6,2.2,3.4,5.7,0.123,0.8,0.7,1.5,2,N/A,N/A,2007
Luther Head,101129,2,23,R,HOU,80,2310,11.2,0.517,0.497,0.195,1.7,11.6,6.8,16.2,2.1,0.3,14.8,16.6,0.5,2.9,3.5,0.072,-0.6,0.8,0.2,1.3,16.2,-1.1,2006
Mahmoud Abdul-Rauf,51,PG,28,V,SAC,31,530,10.5,0.405,0.114,0.059,1.2,6.7,3.9,19.7,1.6,0.1,6.4,25.1,-0.5,0.2,-0.3,-0.025,-3.4,-3.7,-7.1,-0.7,N/A,N/A,1998
Mahmoud Abdul-Rauf,51,PG,27,V,SAC,75,2131,13.2,0.524,0.266,0.147,0.9,5.9,3.3,15.8,1.4,0.2,10.8,23.2,2,0.7,2.7,0.06,-0.2,-3.4,-3.5,-0.8,N/A,N/A,1997
Malcolm Brogdon,1627763,SG,26,V,MIL,64,1832,17.8,0.614,0.326,0.203,3.8,11.7,8,16.2,1.2,0.6,10,20.7,4.2,2.3,6.5,0.171,1.9,-0.3,1.5,1.6,N/A,N/A,2019
Malcolm Brogdon,1627763,PG,25,V,MIL,48,1436,14.3,0.578,0.32,0.169,1.9,10.8,6.4,16.3,1.4,0.8,10.9,19.1,2,0.7,2.7,0.091,0.6,-1.9,-1.3,0.2,N/A,N/A,2018
Malcolm Brogdon,1627763,2,24,R,MIL,75,1982,14.9,0.555,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,2.6,1.5,4.1,0.1,0.6,-1.1,-0.5,0.8,N/A,N/A,2017
Malcolm Delaney,1627098,PG,28,V,ATL,54,1014,10.6,0.519,0.435,0.323,1,10,5.5,23.4,1.7,0.5,16.9,16.9,0.4,0.6,1,0.047,-2,-1.5,-3.6,-0.4,N/A,N/A,2018
Malik Allen,2124,PF,30,V,MIL,49,579,7.3,0.435,0.006,0.124,6.8,14.5,10.5,9.5,0.6,1.7,10,15.4,-0.2,0.5,0.3,0.024,-4.5,-0.1,-4.6,-0.4,N/A,N/A,2009
Malik Allen,2124,PF,29,V,TOT,73,1096,9.8,0.5,0.006,0.076,7,13.6,10.4,6.8,0.9,2.2,11.7,16.1,0.1,0.9,1,0.045,-3.6,-0.3,-3.9,-0.5,N/A,N/A,2008
Malik Allen,2124,PF,28,V,CHI,60,638,10.4,0.443,0.004,0.132,7.6,13.7,10.6,4.2,1.4,2,7.1,20.5,-0.2,1.1,1,0.073,-4.9,-0.3,-5.2,-0.5,N/A,N/A,2007
Malik Allen,2124,PF,27,V,CHI,54,701,11.5,0.504,0.004,0.154,7.2,15.7,11.5,4.9,1,1.8,11.4,19.2,0,1,1,0.068,-3.9,0,-3.9,-0.3,N/A,N/A,2006
Malik Allen,2124,PF,26,V,TOT,36,519,14.2,0.512,0,0.158,9,13.3,11,5.7,0.9,3.2,8.7,18.1,0.6,0.5,1.1,0.1,-2,-0.3,-2.3,0,N/A,N/A,2005
Malik Allen,2124,PF,25,V,MIA,45,616,10.5,0.449,0,0.167,7.9,14.7,11.3,4.7,1.1,3.6,11.3,18.3,-0.1,0.8,0.7,0.051,-4.7,0.2,-4.6,-0.4,N/A,N/A,2004
Malik Allen,2124,4,24,R,MIA,80,2318,9.9,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,-1.7,2.6,0.9,0.018,-4.6,0.6,-3.9,-1.1,4.9,-3.7,2003
Malik Beasley,1627736,SG,22,V,DEN,81,1879,14.2,0.599,0.55,0.09,2,9.5,5.8,7.5,1.4,0.5,6.7,18.7,2.9,1.6,4.5,0.115,1.4,-1.9,-0.5,0.7,N/A,N/A,2019
Malik Beasley,1627736,2,21,R,DEN,62,583,9,0.509,0.461,0.185,2.7,11,6.9,7.4,1.3,1,11.1,16.2,0.1,0.3,0.3,0.028,-2.8,-2.4,-5.1,-0.5,N/A,N/A,2018
Malik Monk,1628370,SG,20,V,CHO,73,1258,11.8,0.518,0.563,0.174,1.3,10.6,5.9,14.3,1.4,1.3,12,24.6,-0.4,0.7,0.3,0.012,-1.1,-2.7,-3.9,-0.6,N/A,N/A,2019
Malik Monk,1628370,2,19,R,CHO,63,854,10.3,0.477,0.572,0.089,1,7.5,4.2,16.9,1.1,0.9,10,24.9,-0.5,0.5,0,0,-1,-3.4,-4.4,-0.5,N/A,N/A,2018
Malik Rose,990,PF,32,V,NYK,65,810,7.7,0.46,0.043,0.28,7,18.6,12.8,12.7,1.7,0.9,23.7,15.3,-0.6,0.8,0.1,0.007,-4.4,0.8,-3.6,-0.3,N/A,N/A,2007
Malik Rose,990,PF,31,V,NYK,72,1119,10.2,0.466,0.004,0.488,9,19.2,14.1,9.7,2,1,19,17.1,-0.3,0.8,0.5,0.021,-3.2,0.5,-2.7,-0.2,N/A,N/A,2006
Malik Rose,990,PF,30,V,TOT,76,1475,12.2,0.511,0.023,0.422,10.2,16.9,13.5,6.6,1.7,0.8,16.3,19.6,0.5,2.1,2.6,0.085,-2.7,0.4,-2.3,-0.1,N/A,N/A,2005
Malik Rose,990,PF,29,V,SAS,67,1256,15,0.526,0.007,0.557,9.9,18.5,14.2,9.4,1.5,1.4,18.2,22.6,1.1,2.7,3.8,0.145,-2.4,1.4,-1,0.3,N/A,N/A,2004
Malik Rose,990,PF,28,V,SAS,79,1933,16.1,0.538,0.008,0.486,9.3,20.5,15.2,11,1.6,1.5,18.2,22.4,1.9,3.3,5.2,0.13,-1.5,1.3,-0.2,0.9,N/A,N/A,2003
Malik Rose,990,PF,27,V,SAS,82,1725,16.4,0.517,0.019,0.406,11.9,20.6,16.4,6.3,2.2,1.7,15.8,23.9,1,3.4,4.4,0.123,-2,0.8,-1.2,0.3,N/A,N/A,2002
Malik Rose,990,PF,26,V,SAS,57,1219,14.8,0.498,0.046,0.435,9.3,18.8,14.3,6.6,2.6,2.3,14.4,19.8,0.7,2.6,3.3,0.131,-1.7,2.5,0.8,0.9,N/A,N/A,2001
Malik Rose,990,PF,25,V,SAS,74,1341,13.2,0.525,0.008,0.514,11.8,16.4,14.2,5.7,1.4,2.7,17.3,19.7,0.9,2.4,3.4,0.12,-2,1.3,-0.6,0.5,N/A,N/A,2000
Malik Rose,990,PF,24,V,SAS,47,608,19.7,0.535,0.005,0.726,17.7,16,16.8,8.4,3.6,2.5,17.4,24.6,1,1.6,2.6,0.204,0.7,2.7,3.4,0.8,N/A,N/A,1999
Malik Rose,990,4,22,R,CHH,54,525,13.7,0.515,0.016,0.484,16.7,21,18.9,9.6,2.9,2.4,20.9,17.6,0.3,0.8,1.1,0.1,-1.5,1.8,0.3,0.3,6.6,-1.4,1997
Malik Sealy,907,SF,29,V,MIN,82,2392,14.4,0.53,0.045,0.279,5.7,11.4,8.6,12.6,1.7,0.6,11.2,18.6,3.4,2.1,5.5,0.111,0.3,-0.1,0.1,1.3,N/A,N/A,2000
Malik Sealy,907,SF,28,V,MIN,31,731,11.1,0.487,0.1,0.264,3.3,11.4,7,7.8,2.2,0.5,11.3,17.5,0.4,0.7,1.1,0.074,-2.3,-0.3,-2.6,-0.1,N/A,N/A,1999
Malik Sealy,907,SF,27,V,DET,77,1641,12.8,0.505,0.081,0.36,3.5,12.5,7.9,10.4,2.2,0.9,11.9,18.8,1.2,2,3.2,0.093,-1.8,0.2,-1.6,0.2,N/A,N/A,1998
Malik Sealy,907,SG,26,V,LAC,80,2456,13.7,0.504,0.236,0.308,2.7,8.8,5.7,11.2,2.7,1.4,12.6,22.3,1.1,2.1,3.2,0.063,-0.8,-0.1,-0.9,0.7,N/A,N/A,1997
Manny Harris,202412,2,21,R,CLE,54,933,10.4,0.486,0.318,0.322,4.3,13.2,8.6,14.8,1.7,0.6,16,19.1,-0.4,0.4,0,0.002,-2.5,-1.1,-3.6,-0.4,-1,-10,2011
Manu Ginobili,1938,SG,40,V,SAS,65,1299,12.9,0.553,0.415,0.283,1.6,10.6,6.1,19.1,1.7,1,16.8,21.5,0.6,1.6,2.2,0.082,-0.5,-0.5,-1,0.3,N/A,N/A,2018
Manu Ginobili,1938,SG,39,V,SAS,69,1291,13.9,0.532,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1,16.5,20.4,0.6,2.4,3,0.11,0.5,1.4,1.9,1.3,N/A,N/A,2017
Manu Ginobili,1938,SG,38,V,SAS,58,1134,17.8,0.573,0.411,0.257,2.7,11.7,7.3,23.6,3,0.8,17,23.6,1.5,2.3,3.8,0.16,2.3,1.3,3.6,1.6,N/A,N/A,2016
Manu Ginobili,1938,SG,37,V,SAS,70,1587,16.2,0.544,0.438,0.346,2,12.8,7.5,28.6,2.2,0.9,18.5,23.9,1.4,2.3,3.7,0.111,1.4,0.3,1.7,1.5,N/A,N/A,2015
Manu Ginobili,1938,SG,36,V,SAS,68,1550,20,0.59,0.411,0.3,2.3,12,7.3,29,2.3,0.8,16.4,24.7,3.3,2.4,5.7,0.176,3.6,0.4,4,2.4,N/A,N/A,2014
Manu Ginobili,1938,SG,35,V,SAS,60,1393,19,0.56,0.436,0.382,2.6,13.4,8.3,30.6,2.9,0.7,17.3,25.2,2.1,2.4,4.5,0.155,2.8,1,3.7,2,N/A,N/A,2013
Manu Ginobili,1938,SG,34,V,SAS,34,792,24.1,0.668,0.442,0.354,2.7,13.9,8.4,30.3,1.6,1.1,16.3,22.7,3.4,0.9,4.2,0.257,6.5,-0.1,6.4,1.7,N/A,N/A,2012
Manu Ginobili,1938,SG,33,V,SAS,80,2426,21.7,0.581,0.433,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26,6.6,3.2,9.9,0.195,4.9,0.4,5.3,4.5,N/A,N/A,2011
Manu Ginobili,1938,SG,32,V,SAS,75,2150,22.5,0.584,0.388,0.393,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,6.5,3.2,9.7,0.216,5.6,0.7,6.3,4.5,N/A,N/A,2010
Manu Ginobili,1938,SG,31,V,SAS,44,1181,22.9,0.594,0.426,0.387,2.5,17.3,10,23.1,2.9,1,13.3,27.2,2.7,2.3,5,0.203,4.2,1.8,6,2.4,N/A,N/A,2009
Manu Ginobili,1938,SG,30,V,SAS,74,2299,24.3,0.612,0.395,0.449,3.3,14.7,9.1,26.4,2.6,1.1,14.5,28.7,6.6,4.5,11.1,0.232,6.1,1.9,8.1,5.9,N/A,N/A,2008
Manu Ginobili,1938,SG,29,V,SAS,75,2060,24.1,0.609,0.378,0.436,3.6,15.1,9.6,22.6,2.8,1,13.4,27.1,6.3,4.3,10.6,0.246,5.4,1.8,7.2,4.8,N/A,N/A,2007
Manu Ginobili,1938,SG,28,V,SAS,65,1813,22.4,0.593,0.324,0.538,2.8,12,7.5,22.2,3,1,12.8,25,5.1,3.7,8.8,0.234,4.3,1.7,6,3.7,N/A,N/A,2006
Manu Ginobili,1938,SG,27,V,SAS,74,2193,22.3,0.609,0.331,0.567,4,13.6,8.8,23,2.9,0.9,15,24.3,6.4,4.6,11,0.24,4.8,2.2,7,5,N/A,N/A,2005
Manu Ginobili,1938,SG,26,V,SAS,77,2260,18.5,0.536,0.311,0.378,4.3,12.6,8.5,22.5,3.2,0.5,14.9,22.1,4,5.1,9.1,0.194,2.6,2.5,5.1,4,N/A,N/A,2004
Manu Ginobili,1938,2,25,R,SAS,69,1431,14.7,0.556,0.373,0.431,4,8.8,6.5,15.8,3.6,0.8,17.5,18.5,1.8,2.4,4.2,0.141,1.1,1.4,2.6,1.7,22.6,4.9,2003
Marc Gasol,201188,C,34,V,TOT,79,2436,16.7,0.546,0.314,0.291,3.6,25.1,14.3,22.2,1.7,3.2,13.6,20.7,2,4,6,0.118,-0.3,3.1,2.8,3,N/A,N/A,2019
Marc Gasol,201188,C,33,V,MEM,73,2408,17.4,0.532,0.31,0.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,1.5,2.6,4,0.08,-0.1,1.6,1.5,2.1,N/A,N/A,2018
Marc Gasol,201188,C,32,V,MEM,74,2531,20.2,0.554,0.231,0.286,2.6,18.7,10.4,24.8,1.4,3.7,11.3,26.4,4.2,3.5,7.7,0.145,2.1,2.2,4.2,4,N/A,N/A,2017
Marc Gasol,201188,C,31,V,MEM,52,1791,17.7,0.528,0.004,0.347,3.5,20.2,11.5,18.9,1.4,3.6,12.7,23.4,1.8,1.9,3.7,0.098,-0.7,1.7,1,1.3,N/A,N/A,2016
Marc Gasol,201188,C,30,V,MEM,81,2687,21.7,0.558,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4,12.2,24.6,5.5,4.7,10.2,0.182,1.3,3.5,4.8,4.6,N/A,N/A,2015
Marc Gasol,201188,C,29,V,MEM,59,1970,18.2,0.526,0.015,0.339,5,20.5,12.7,17.7,1.6,3.2,12,21.7,2.6,3.1,5.6,0.137,0,2.9,2.9,2.4,N/A,N/A,2014
Marc Gasol,201188,C,28,V,MEM,80,2796,19.5,0.559,0.016,0.364,7.6,18.9,13.1,19.1,1.6,4.1,13.5,19.2,6.1,5.4,11.5,0.197,1.7,4.4,6.1,5.7,N/A,N/A,2013
Marc Gasol,201188,C,27,V,MEM,65,2370,18.4,0.541,0.016,0.428,5.8,23.1,14.3,14.1,1.4,4.1,12.1,19.1,4.2,4,8.2,0.166,0.3,3.6,3.9,3.5,N/A,N/A,2012
Marc Gasol,201188,C,26,V,MEM,81,2586,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4,3.9,7.9,0.146,0.2,3.4,3.6,3.6,N/A,N/A,2011
Marc Gasol,201188,C,25,V,MEM,69,2469,19.3,0.617,0.002,0.578,9.8,20.5,15.1,10.2,1.4,3.4,14.2,16.9,5.9,2.5,8.4,0.164,2.1,2.3,4.3,3.9,N/A,N/A,2010
Marc Gasol,201188,5,24,R,MEM,82,2521,16.7,0.59,0.002,0.567,9.6,20,14.7,9.7,1.3,2.9,16.6,18.3,3.7,2.7,6.4,0.121,-0.2,1.5,1.2,2.1,15.1,0.8,2009
Marc Jackson,1531,PF,32,V,NOK,56,1025,11.9,0.471,0.003,0.265,6.8,15,10.8,9.6,1.1,0.5,13,22.2,-0.2,0.9,0.7,0.033,-3.5,-1.1,-4.6,-0.7,N/A,N/A,2007
Marc Jackson,1531,C,31,V,TOT,64,1027,12.5,0.512,0.005,0.222,9.7,15.4,12.5,7.9,0.7,0.6,13.8,21.5,0.3,0.9,1.2,0.057,-2.9,-1.5,-4.4,-0.6,N/A,N/A,2006
Marc Jackson,1531,C,30,V,PHI,81,1976,15.9,0.548,0.003,0.477,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,2.9,1.7,4.6,0.111,-1.4,-1.7,-3.1,-0.6,N/A,N/A,2005
Marc Jackson,1531,PF,29,V,PHI,22,598,13.2,0.498,0.006,0.474,8.9,15.8,12.4,5.4,1.1,0.8,10.4,18.1,0.7,0.6,1.3,0.1,-2,-0.8,-2.9,-0.1,N/A,N/A,2004
Marc Jackson,1531,C,28,V,MIN,77,1041,13.4,0.508,0.003,0.427,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,1,1,2,0.092,-2.4,-1.3,-3.7,-0.4,N/A,N/A,2003
Marcin Gortat,101162,C,34,V,LAC,47,751,12.8,0.562,0,0.258,9.8,26.5,18.4,12,0.4,2.5,19.4,14.4,0.6,0.8,1.4,0.089,-2.5,1.4,-1.1,0.2,N/A,N/A,2019
Marcin Gortat,101162,C,33,V,WAS,82,2075,14.7,0.546,0,0.291,9.9,24,17,10.6,1,2.6,13.5,15.5,2.4,2.4,4.9,0.113,-1.6,1.9,0.3,1.2,N/A,N/A,2018
Marcin Gortat,101162,C,32,V,WAS,82,2556,15.5,0.593,0.003,0.236,10.6,26.8,18.7,6.8,0.8,2.1,13.7,14.7,3.9,2.9,6.8,0.128,-0.9,1.2,0.4,1.5,N/A,N/A,2017
Marcin Gortat,101162,C,31,V,WAS,75,2256,19,0.592,0.001,0.271,10.8,26.3,18.4,7.5,1,3.4,12.4,18.9,4.2,3.1,7.3,0.156,-0.5,1.7,1.2,1.8,N/A,N/A,2016
Marcin Gortat,101162,C,30,V,WAS,82,2453,18.2,0.587,0.004,0.226,8.5,24.1,16.5,6.5,1,3.6,10.5,17.6,4.4,4.2,8.6,0.168,-0.4,2.3,1.8,2.4,N/A,N/A,2015
Marcin Gortat,101162,C,29,V,WAS,81,2655,17.6,0.568,0.001,0.273,8.7,25.1,16.7,8.4,0.8,3.8,11.8,18.2,4.1,4,8.1,0.146,-1.1,2.1,1,2,N/A,N/A,2014
Marcin Gortat,101162,C,28,V,PHO,61,1876,15.4,0.543,0.005,0.244,7.6,24,15.6,6.5,1.1,3.9,13.6,17.2,1.3,2.1,3.4,0.086,-2.4,1.8,-0.6,0.7,N/A,N/A,2013
Marcin Gortat,101162,C,27,V,PHO,66,2114,21.2,0.578,0.003,0.326,10,25,17.6,4.8,1.2,3.4,9.3,20.8,4.9,2.7,7.6,0.172,0.8,1.2,2,2.1,N/A,N/A,2012
Marcin Gortat,101162,C,26,V,TOT,80,2032,17.8,0.594,0.007,0.32,8.5,27.4,18,5.5,0.9,3.3,10.5,17.1,3.7,2.7,6.4,0.152,-1,1.7,0.7,1.4,N/A,N/A,2011
Marcin Gortat,101162,C,25,V,ORL,81,1088,13.9,0.563,0.013,0.33,11.5,24.3,18.1,2.4,0.8,4.8,15,13,1.2,2.2,3.4,0.151,-3,2.5,-0.5,0.4,N/A,N/A,2010
